state,year,tavg
Nebraska,2000,76.4
Nebraska,2000,64.5
Nebraska,2000,52.7
Nebraska,2000,28.2
Nebraska,2000,18.7
Nebraska,2001,27.5
Nebraska,2001,22.0
Nebraska,2001,35.8
Nebraska,2001,50.6
Nebraska,2001,59.8
Nebraska,2001,68.5
Nebraska,2001,77.1
Nebraska,2001,73.9
Nebraska,2001,63.6
Nebraska,2001,51.0
Nebraska,2001,43.9
Nebraska,2001,30.3
Nebraska,2002,29.5
Nebraska,2002,31.8
Nebraska,2002,30.1
Nebraska,2002,49.9
Nebraska,2002,56.0
Nebraska,2002,73.9
Nebraska,2002,78.3
Nebraska,2002,73.0
Nebraska,2002,64.3
Nebraska,2002,44.4
Nebraska,2002,37.1
Nebraska,2002,31.8
Nebraska,2003,26.9
Nebraska,2003,25.0
Nebraska,2003,38.7
Nebraska,2003,50.5
Nebraska,2003,57.4
Nebraska,2003,66.1
Nebraska,2003,76.4
Nebraska,2003,75.5
Nebraska,2003,61.1
Nebraska,2003,54.6
Nebraska,2003,34.7
Nebraska,2003,30.5
Nebraska,2004,24.0
Nebraska,2004,26.3
Nebraska,2004,43.1
Nebraska,2004,50.5
Nebraska,2004,60.4
Nebraska,2004,65.2
Nebraska,2004,71.7
Nebraska,2004,68.5
Nebraska,2004,66.2
Nebraska,2004,52.3
Nebraska,2004,38.7
Nebraska,2004,30.8
Nebraska,2005,23.1
Nebraska,2005,34.4
Nebraska,2005,39.4
Nebraska,2005,49.7
Nebraska,2005,57.8
Nebraska,2005,70.0
Nebraska,2005,75.9
Nebraska,2005,72.6
Nebraska,2005,67.5
Nebraska,2005,51.9
Nebraska,2005,41.1
Nebraska,2005,25.0
Nebraska,2006,37.1
Nebraska,2006,28.1
Nebraska,2006,36.8
Nebraska,2006,53.3
Nebraska,2006,61.2
Nebraska,2006,71.8
Nebraska,2006,77.5
Nebraska,2006,72.9
Nebraska,2006,58.8
Nebraska,2006,48.0
Nebraska,2006,37.6
Nebraska,2006,30.2
Nebraska,2007,21.6
Nebraska,2007,23.1
Nebraska,2007,45.6
Nebraska,2007,46.4
Nebraska,2007,62.1
Nebraska,2007,69.2
Nebraska,2007,76.1
Nebraska,2007,75.6
Nebraska,2007,64.7
Nebraska,2007,53.6
Nebraska,2007,39.5
Nebraska,2007,22.0
Nebraska,2008,21.3
Nebraska,2008,26.2
Nebraska,2008,37.4
Nebraska,2008,44.6
Nebraska,2008,56.3
Nebraska,2008,67.5
Nebraska,2008,75.0
Nebraska,2008,71.4
Nebraska,2008,62.2
Nebraska,2008,50.2
Nebraska,2008,38.9
Nebraska,2008,21.3
Nebraska,2009,25.5
Nebraska,2009,31.8
Nebraska,2009,37.4
Nebraska,2009,46.1
Nebraska,2009,59.1
Nebraska,2009,66.8
Nebraska,2009,70.2
Nebraska,2009,69.4
Nebraska,2009,61.8
Nebraska,2009,42.3
Nebraska,2009,42.2
Nebraska,2009,18.6
Nebraska,2010,22.1
Nebraska,2010,23.0
Nebraska,2010,39.7
Nebraska,2010,51.7
Nebraska,2010,56.3
Nebraska,2010,69.6
Nebraska,2010,74.5
Nebraska,2010,74.8
Nebraska,2010,63.6
Nebraska,2010,54.0
Nebraska,2010,36.7
Nebraska,2010,26.1
Nebraska,2011,20.4
Nebraska,2011,24.5
Nebraska,2011,37.1
Nebraska,2011,47.5
Nebraska,2011,56.0
Nebraska,2011,68.2
Nebraska,2011,77.7
Nebraska,2011,73.9
Nebraska,2011,60.6
Nebraska,2011,52.7
Nebraska,2011,38.2
Nebraska,2011,28.6
Nebraska,2012,30.4
Nebraska,2012,29.3
Nebraska,2012,50.8
Nebraska,2012,53.5
Nebraska,2012,62.3
Nebraska,2012,73.4
Nebraska,2012,80.0
Nebraska,2012,73.0
Nebraska,2012,64.1
Nebraska,2012,48.2
Nebraska,2012,40.0
Nebraska,2012,27.6
Nebraska,2013,25.5
Nebraska,2013,28.8
Nebraska,2013,34.8
Nebraska,2013,42.5
Nebraska,2013,58.5
Nebraska,2013,68.8
Nebraska,2013,73.2
Nebraska,2013,73.8
Nebraska,2013,68.0
Nebraska,2013,48.8
Nebraska,2013,36.0
Nebraska,2013,22.8
Nebraska,2014,25.4
Nebraska,2014,20.8
Nebraska,2014,35.4
Nebraska,2014,48.3
Nebraska,2014,58.5
Nebraska,2014,68.1
Nebraska,2014,71.2
Nebraska,2014,72.2
Nebraska,2014,62.9
Nebraska,2014,53.2
Nebraska,2014,32.2
Nebraska,2014,28.0
Nebraska,2015,27.2
Nebraska,2015,26.1
Nebraska,2015,42.9
Nebraska,2015,50.5
Nebraska,2015,56.2
Nebraska,2015,69.8
Nebraska,2015,73.4
Nebraska,2015,70.9
Nebraska,2015,68.6
Nebraska,2015,54.3
Nebraska,2015,40.1
Nebraska,2015,29.7
Nebraska,2016,26.0
Nebraska,2016,35.0
Nebraska,2016,43.9
Nebraska,2016,49.9
Nebraska,2016,57.2
Nebraska,2016,73.3
Nebraska,2016,74.2
Nebraska,2016,71.8
Nebraska,2016,65.0
Nebraska,2016,55.4
Nebraska,2016,44.3
Nebraska,2016,23.8
Nebraska,2017,24.8
Nebraska,2017,35.4
Nebraska,2017,42.2
Nebraska,2017,49.8
Nebraska,2017,57.0
Nebraska,2017,70.6
Nebraska,2017,76.8
Nebraska,2017,69.0
Nebraska,2017,65.1
Nebraska,2017,50.9
Nebraska,2017,39.9
Nebraska,2017,26.7
Nebraska,2018,23.1
Nebraska,2018,21.7
Nebraska,2018,38.4
Nebraska,2018,41.0
Nevada,1950,27.0
Nevada,1950,36.8
Nevada,1950,38.9
Nevada,1950,48.0
Nevada,1950,53.6
Nevada,1950,62.6
Nevada,1950,72.2
Nevada,1950,69.9
Nevada,1950,61.2
Nevada,1950,54.7
Nevada,1950,43.4
Nevada,1950,38.3
Nevada,1951,31.2
Nevada,1951,34.9
Nevada,1951,37.3
Nevada,1951,48.8
Nevada,1951,55.3
Nevada,1951,63.2
Nevada,1951,72.6
Nevada,1951,69.1
Nevada,1951,63.8
Nevada,1951,48.7
Nevada,1951,37.7
Nevada,1951,27.2
Nevada,1952,26.1
Nevada,1952,31.2
Nevada,1952,32.0
Nevada,1952,48.0
Nevada,1952,56.7
Nevada,1952,61.1
Nevada,1952,71.8
Nevada,1952,70.9
Nevada,1952,63.7
Nevada,1952,56.0
Nevada,1952,33.7
Nevada,1952,32.0
Nevada,1953,38.9
Nevada,1953,35.0
Nevada,1953,40.3
Nevada,1953,45.3
Nevada,1953,48.2
Nevada,1953,60.9
Nevada,1953,74.0
Nevada,1953,68.6
Nevada,1953,65.1
Nevada,1953,50.5
Nevada,1953,42.6
Nevada,1953,30.8
Nevada,1954,32.9
Nevada,1954,39.5
Nevada,1954,36.3
Nevada,1954,50.6
Nevada,1954,59.4
Nevada,1954,61.9
Nevada,1954,73.5
Nevada,1954,67.1
Nevada,1954,61.0
Nevada,1954,50.8
Nevada,1954,42.3
Nevada,1954,29.4
Nevada,1955,22.5
Nevada,1955,27.2
Nevada,1955,36.9
Nevada,1955,42.5
Nevada,1955,52.6
Nevada,1955,63.4
Nevada,1955,69.8
Nevada,1955,71.7
Nevada,1955,62.4
Nevada,1955,52.6
Nevada,1955,37.3
Nevada,1955,34.6
Nevada,1956,35.2
Nevada,1956,28.2
Nevada,1956,40.2
Nevada,1956,46.4
Nevada,1956,55.8
Nevada,1956,64.6
Nevada,1956,71.1
Nevada,1956,67.8
Nevada,1956,63.8
Nevada,1956,49.0
Nevada,1956,36.2
Nevada,1956,31.5
Nevada,1957,25.0
Nevada,1957,38.4
Nevada,1957,40.6
Nevada,1957,45.1
Nevada,1957,52.4
Nevada,1957,65.4
Nevada,1957,71.1
Nevada,1957,68.8
Nevada,1957,62.3
Nevada,1957,47.7
Nevada,1957,34.2
Nevada,1957,34.0
Nevada,1958,32.3
Nevada,1958,39.2
Nevada,1958,35.0
Nevada,1958,43.8
Nevada,1958,59.5
Nevada,1958,63.8
Nevada,1958,70.6
Nevada,1958,73.6
Nevada,1958,62.6
Nevada,1958,53.7
Nevada,1958,39.7
Nevada,1958,37.7
Nevada,1959,34.8
Nevada,1959,32.4
Nevada,1959,40.9
Nevada,1959,49.9
Nevada,1959,52.0
Nevada,1959,67.6
Nevada,1959,74.9
Nevada,1959,69.5
Nevada,1959,59.4
Nevada,1959,52.1
Nevada,1959,39.7
Nevada,1959,30.9
Nevada,1960,26.6
Nevada,1960,31.2
Nevada,1960,42.9
Nevada,1960,47.6
Nevada,1960,54.6
Nevada,1960,68.2
Nevada,1960,74.4
Nevada,1960,69.6
Nevada,1960,65.0
Nevada,1960,50.4
Nevada,1960,39.2
Nevada,1960,31.9
Nevada,1961,32.9
Nevada,1961,37.2
Nevada,1961,39.4
Nevada,1961,46.6
Nevada,1961,54.4
Nevada,1961,69.1
Nevada,1961,74.0
Nevada,1961,71.7
Nevada,1961,58.0
Nevada,1961,49.8
Nevada,1961,35.6
Nevada,1961,30.6
Nevada,1962,26.6
Nevada,1962,33.0
Nevada,1962,35.2
Nevada,1962,51.3
Nevada,1962,52.6
Nevada,1962,63.7
Nevada,1962,70.0
Nevada,1962,69.5
Nevada,1962,63.7
Nevada,1962,53.4
Nevada,1962,41.7
Nevada,1962,34.0
Nevada,1963,27.8
Nevada,1963,42.4
Nevada,1963,37.7
Nevada,1963,41.2
Nevada,1963,57.5
Nevada,1963,59.1
Nevada,1963,69.8
Nevada,1963,69.7
Nevada,1963,65.1
Nevada,1963,55.4
Nevada,1963,39.7
Nevada,1963,32.2
Nevada,1964,28.6
Nevada,1964,30.3
Nevada,1964,34.7
Nevada,1964,44.1
Nevada,1964,52.8
Nevada,1964,60.9
Nevada,1964,72.5
Nevada,1964,69.3
Nevada,1964,59.5
Nevada,1964,55.3
Nevada,1964,35.4
Nevada,1964,33.8
Nevada,1965,33.6
Nevada,1965,35.2
Nevada,1965,37.6
Nevada,1965,46.0
Nevada,1965,51.1
Nevada,1965,60.5
Nevada,1965,69.9
Nevada,1965,67.8
Nevada,1965,56.3
Nevada,1965,54.2
Nevada,1965,41.9
Nevada,1965,29.7
Nevada,1966,29.3
Nevada,1966,30.1
Nevada,1966,40.9
Nevada,1966,47.8
Nevada,1966,59.6
Nevada,1966,64.2
Nevada,1966,71.5
Nevada,1966,71.6
Nevada,1966,63.2
Nevada,1966,50.3
Nevada,1966,41.3
Nevada,1966,31.1
Nevada,1967,32.6
Nevada,1967,36.3
Nevada,1967,40.4
Nevada,1967,38.4
Nevada,1967,54.2
Nevada,1967,60.6
Nevada,1967,73.5
Nevada,1967,73.4
Nevada,1967,64.0
Nevada,1967,52.5
Nevada,1967,42.6
Nevada,1967,26.5
Nevada,1968,30.5
Nevada,1968,40.5
Nevada,1968,41.6
Nevada,1968,43.8
Nevada,1968,54.6
Nevada,1968,65.4
Nevada,1968,73.5
Nevada,1968,65.1
Nevada,1968,61.0
Nevada,1968,51.0
Nevada,1968,39.0
Nevada,1968,28.7
Nevada,1969,34.2
Nevada,1969,30.9
Nevada,1969,35.5
Nevada,1969,47.1
Nevada,1969,59.4
Nevada,1969,62.1
Nevada,1969,72.4
Nevada,1969,72.8
Nevada,1969,64.7
Nevada,1969,45.4
Nevada,1969,39.0
Nevada,1969,33.3
Nevada,1970,33.1
Nevada,1970,39.2
Nevada,1970,38.3
Nevada,1970,40.4
Nevada,1970,55.5
Nevada,1970,64.2
Nevada,1970,72.8
Nevada,1970,72.5
Nevada,1970,58.1
Nevada,1970,47.4
Nevada,1970,40.9
Nevada,1970,29.1
Nevada,1971,32.8
Nevada,1971,35.3
Nevada,1971,38.4
Nevada,1971,45.0
Nevada,1971,51.4
Nevada,1971,62.8
Nevada,1971,73.3
Nevada,1971,73.3
Nevada,1971,58.8
Nevada,1971,46.4
Nevada,1971,37.0
Nevada,1971,25.9
Nevada,1972,28.5
Nevada,1972,36.5
Nevada,1972,46.0
Nevada,1972,45.6
Nevada,1972,56.7
Nevada,1972,66.2
Nevada,1972,73.1
Nevada,1972,70.0
Nevada,1972,59.1
Nevada,1972,48.6
Nevada,1972,36.0
Nevada,1972,26.0
Nevada,1973,26.9
Nevada,1973,34.3
Nevada,1973,36.3
Nevada,1973,44.4
Nevada,1973,58.2
Nevada,1973,65.5
Nevada,1973,72.6
Nevada,1973,70.3
Nevada,1973,60.2
Nevada,1973,50.3
Nevada,1973,38.6
Nevada,1973,34.2
Nevada,1974,28.8
Nevada,1974,33.7
Nevada,1974,42.4
Nevada,1974,44.7
Nevada,1974,56.8
Nevada,1974,68.3
Nevada,1974,71.7
Nevada,1974,69.1
Nevada,1974,64.1
Nevada,1974,51.3
Nevada,1974,40.0
Nevada,1974,30.5
Nevada,1975,29.9
Nevada,1975,33.1
Nevada,1975,37.1
Nevada,1975,38.6
Nevada,1975,52.5
Nevada,1975,62.3
Nevada,1975,73.0
Nevada,1975,67.6
Nevada,1975,63.5
Nevada,1975,49.4
Nevada,1975,37.1
Nevada,1975,34.9
Nevada,1976,32.7
Nevada,1976,36.2
Nevada,1976,37.0
Nevada,1976,44.1
Nevada,1976,58.3
Nevada,1976,62.8
Nevada,1976,72.4
Nevada,1976,65.2
Nevada,1976,62.0
Nevada,1976,50.0
Nevada,1976,42.1
Nevada,1976,31.4
Nevada,1977,28.5
Nevada,1977,37.4
Nevada,1977,35.2
Nevada,1977,49.6
Nevada,1977,48.8
Nevada,1977,68.4
Nevada,1977,72.1
Nevada,1977,71.1
Nevada,1977,61.7
Nevada,1977,53.1
Nevada,1977,41.0
Nevada,1977,36.8
Nevada,1978,34.1
Nevada,1978,35.8
Nevada,1978,44.6
Nevada,1978,44.8
Nevada,1978,52.8
Nevada,1978,63.5
Nevada,1978,71.6
Nevada,1978,69.4
Nevada,1978,58.8
Nevada,1978,54.4
Nevada,1978,36.3
Nevada,1978,26.4
Nevada,1979,24.8
Nevada,1979,32.8
Nevada,1979,40.1
Nevada,1979,46.1
Nevada,1979,56.4
Nevada,1979,64.8
Nevada,1979,71.9
Nevada,1979,68.5
Nevada,1979,65.5
Nevada,1979,54.3
Nevada,1979,36.0
Nevada,1979,34.4
Nevada,1980,33.6
Nevada,1980,38.9
Nevada,1980,37.0
Nevada,1980,47.8
Nevada,1980,52.2
Nevada,1980,61.7
Nevada,1980,72.5
Nevada,1980,69.0
Nevada,1980,62.1
Nevada,1980,51.6
Nevada,1980,41.0
Nevada,1980,36.8
Nevada,1981,35.8
Nevada,1981,36.6
Nevada,1981,39.7
Nevada,1981,50.0
Nevada,1981,54.8
Nevada,1981,67.9
Nevada,1981,73.0
Nevada,1981,72.6
Nevada,1981,64.7
Nevada,1981,47.4
Nevada,1981,42.6
Nevada,1981,36.8
Nevada,1982,28.0
Nevada,1982,34.8
Nevada,1982,38.1
Nevada,1982,43.7
Nevada,1982,54.5
Nevada,1982,62.5
Nevada,1982,70.2
Nevada,1982,71.2
Nevada,1982,59.7
Nevada,1982,47.6
Nevada,1982,35.9
Nevada,1982,31.1
Nevada,1983,33.9
Nevada,1983,36.3
Nevada,1983,40.2
Nevada,1983,41.3
Nevada,1983,53.2
Nevada,1983,62.6
Nevada,1983,68.7
Nevada,1983,69.5
Nevada,1983,63.5
Nevada,1983,52.2
Nevada,1983,39.0
Nevada,1983,33.1
Nevada,1984,29.2
Nevada,1984,32.9
Nevada,1984,40.2
Nevada,1984,44.0
Nevada,1984,58.5
Nevada,1984,62.2
Nevada,1984,73.0
Nevada,1984,70.8
Nevada,1984,63.1
Nevada,1984,45.5
Nevada,1984,38.4
Nevada,1984,27.4
Nevada,1985,26.9
Nevada,1985,30.5
Nevada,1985,36.9
Nevada,1985,50.8
Nevada,1985,56.6
Nevada,1985,68.4
Nevada,1985,74.4
Nevada,1985,69.2
Nevada,1985,57.0
Nevada,1985,49.6
Nevada,1985,33.6
Nevada,1985,30.4
Nevada,1986,38.1
Nevada,1986,39.5
Nevada,1986,45.9
Nevada,1986,47.0
Nevada,1986,56.3
Nevada,1986,68.5
Nevada,1986,69.7
Nevada,1986,73.4
Nevada,1986,56.2
Nevada,1986,49.8
Nevada,1986,40.4
Nevada,1986,32.6
Nevada,1987,27.8
Nevada,1987,35.0
Nevada,1987,39.4
Nevada,1987,52.2
Nevada,1987,57.1
Nevada,1987,67.0
Nevada,1987,68.9
Nevada,1987,71.0
Nevada,1987,64.3
Nevada,1987,55.4
Nevada,1987,39.6
Nevada,1987,29.1
Nevada,1988,27.8
Nevada,1988,35.9
Nevada,1988,40.6
Nevada,1988,48.4
Nevada,1988,54.7
Nevada,1988,66.6
Nevada,1988,75.0
Nevada,1988,71.2
Nevada,1988,61.5
Nevada,1988,58.0
Nevada,1988,39.3
Nevada,1988,29.1
Nevada,1989,25.8
Nevada,1989,29.3
Nevada,1989,44.5
Nevada,1989,52.8
Nevada,1989,55.4
Nevada,1989,65.0
Nevada,1989,74.2
Nevada,1989,68.3
Nevada,1989,62.0
Nevada,1989,50.0
Nevada,1989,40.6
Nevada,1989,33.8
Nevada,1990,31.9
Nevada,1990,30.9
Nevada,1990,43.1
Nevada,1990,51.7
Nevada,1990,53.9
Nevada,1990,65.4
Nevada,1990,73.5
Nevada,1990,69.9
Nevada,1990,65.5
Nevada,1990,52.2
Nevada,1990,39.2
Nevada,1990,23.3
Nevada,1991,29.7
Nevada,1991,41.2
Nevada,1991,37.2
Nevada,1991,44.0
Nevada,1991,50.5
Nevada,1991,62.2
Nevada,1991,73.6
Nevada,1991,71.3
Nevada,1991,63.9
Nevada,1991,53.6
Nevada,1991,39.6
Nevada,1991,31.9
Nevada,1992,30.8
Nevada,1992,39.3
Nevada,1992,43.6
Nevada,1992,52.9
Nevada,1992,61.8
Nevada,1992,64.8
Nevada,1992,70.4
Nevada,1992,72.1
Nevada,1992,63.7
Nevada,1992,54.3
Nevada,1992,35.7
Nevada,1992,26.9
Nevada,1993,26.4
Nevada,1993,30.4
Nevada,1993,44.0
Nevada,1993,47.0
Nevada,1993,58.3
Nevada,1993,61.0
Nevada,1993,67.6
Nevada,1993,68.6
Nevada,1993,62.3
Nevada,1993,51.3
Nevada,1993,35.3
Nevada,1993,31.3
Nevada,1994,34.2
Nevada,1994,32.3
Nevada,1994,44.9
Nevada,1994,48.6
Nevada,1994,57.2
Nevada,1994,67.9
Nevada,1994,75.2
Nevada,1994,73.3
Nevada,1994,63.7
Nevada,1994,49.1
Nevada,1994,31.0
Nevada,1994,31.8
Nevada,1995,34.1
Nevada,1995,42.8
Nevada,1995,40.0
Nevada,1995,44.7
Nevada,1995,51.6
Nevada,1995,59.8
Nevada,1995,70.3
Nevada,1995,71.1
Nevada,1995,64.3
Nevada,1995,51.7
Nevada,1995,45.6
Nevada,1995,35.1
Nevada,1996,34.2
Nevada,1996,37.4
Nevada,1996,42.0
Nevada,1996,48.4
Nevada,1996,56.0
Nevada,1996,66.9
Nevada,1996,75.3
Nevada,1996,72.5
Nevada,1996,60.9
Nevada,1996,50.0
Nevada,1996,40.7
Nevada,1996,34.2
Nevada,1997,32.0
Nevada,1997,34.8
Nevada,1997,44.5
Nevada,1997,45.4
Nevada,1997,60.5
Nevada,1997,64.0
Nevada,1997,70.1
Nevada,1997,71.8
Nevada,1997,63.3
Nevada,1997,49.9
Nevada,1997,41.0
Nevada,1997,29.7
Nevada,1998,35.2
Nevada,1998,33.5
Nevada,1998,40.3
Nevada,1998,43.9
Nevada,1998,50.0
Nevada,1998,59.7
Nevada,1998,73.8
Nevada,1998,73.2
Nevada,1998,62.9
Nevada,1998,47.9
Nevada,1998,39.5
Nevada,1998,30.4
Nevada,1999,34.5
Nevada,1999,35.7
Nevada,1999,41.2
Nevada,1999,42.5
Nevada,1999,54.0
Nevada,1999,64.1
Nevada,1999,71.5
Nevada,1999,69.4
Nevada,1999,62.8
Nevada,1999,54.1
Nevada,1999,44.6
Nevada,1999,32.5
Nevada,2000,35.0
Nevada,2000,38.3
Nevada,2000,41.0
Nevada,2000,51.5
Nevada,2000,58.6
Nevada,2000,68.1
Nevada,2000,72.4
Nevada,2000,72.3
Nevada,2000,62.2
Nevada,2000,50.0
Nevada,2000,33.8
Nevada,2000,34.6
Nevada,2001,29.7
Nevada,2001,32.0
Nevada,2001,43.8
Nevada,2001,45.7
Nevada,2001,61.8
Nevada,2001,67.1
Nevada,2001,72.0
Nevada,2001,74.2
Nevada,2001,65.5
Nevada,2001,54.7
Nevada,2001,41.6
Nevada,2001,30.6
Nevada,2002,30.8
Nevada,2002,35.2
Nevada,2002,38.2
Nevada,2002,49.5
Nevada,2002,55.7
Nevada,2002,67.6
Nevada,2002,76.3
Nevada,2002,70.3
Nevada,2002,63.2
Nevada,2002,49.1
Nevada,2002,40.2
Nevada,2002,33.5
Nevada,2003,40.7
Nevada,2003,34.1
Nevada,2003,42.7
Nevada,2003,44.2
Nevada,2003,57.0
Nevada,2003,67.8
Nevada,2003,77.0
Nevada,2003,72.4
Nevada,2003,64.8
Nevada,2003,57.0
Nevada,2003,35.9
Nevada,2003,33.3
Nevada,2004,30.4
Nevada,2004,32.3
Nevada,2004,47.9
Nevada,2004,49.4
Nevada,2004,56.8
Nevada,2004,67.0
Nevada,2004,73.8
Nevada,2004,70.1
Nevada,2004,61.5
Nevada,2004,49.5
Nevada,2004,37.8
Nevada,2004,33.5
Nevada,2005,32.4
Nevada,2005,35.4
Nevada,2005,41.5
Nevada,2005,45.8
Nevada,2005,56.3
Nevada,2005,61.5
Nevada,2005,75.9
Nevada,2005,71.4
Nevada,2005,60.1
Nevada,2005,51.7
Nevada,2005,42.1
Nevada,2005,33.9
Nevada,2006,34.1
Nevada,2006,35.2
Nevada,2006,35.8
Nevada,2006,47.7
Nevada,2006,59.0
Nevada,2006,68.9
Nevada,2006,76.2
Nevada,2006,70.1
Nevada,2006,61.5
Nevada,2006,49.7
Nevada,2006,40.2
Nevada,2006,31.1
Nevada,2007,27.4
Nevada,2007,36.8
Nevada,2007,45.9
Nevada,2007,49.2
Nevada,2007,58.8
Nevada,2007,67.6
Nevada,2007,76.9
Nevada,2007,72.9
Nevada,2007,61.4
Nevada,2007,49.9
Nevada,2007,42.3
Nevada,2007,29.2
Nevada,2008,27.6
Nevada,2008,34.6
Nevada,2008,40.2
Nevada,2008,45.2
Nevada,2008,54.2
Nevada,2008,65.4
Nevada,2008,74.3
Nevada,2008,73.2
Nevada,2008,63.9
Nevada,2008,52.0
Nevada,2008,44.4
Nevada,2008,30.0
Nevada,2009,34.4
Nevada,2009,35.3
Nevada,2009,40.0
Nevada,2009,46.1
Nevada,2009,60.6
Nevada,2009,62.4
Nevada,2009,74.1
Nevada,2009,70.2
Nevada,2009,66.7
Nevada,2009,47.9
Nevada,2009,40.7
Nevada,2009,26.0
Nevada,2010,32.9
Nevada,2010,35.8
Nevada,2010,39.9
Nevada,2010,44.2
Nevada,2010,49.2
Nevada,2010,64.8
Nevada,2010,74.1
Nevada,2010,69.9
Nevada,2010,63.9
Nevada,2010,52.9
Nevada,2010,37.4
Nevada,2010,35.6
Nevada,2011,32.9
Nevada,2011,32.8
Nevada,2011,40.6
Nevada,2011,44.4
Nevada,2011,50.8
Nevada,2011,62.4
Nevada,2011,71.9
Nevada,2011,72.5
Nevada,2011,65.6
Nevada,2011,52.4
Nevada,2011,37.6
Nevada,2011,30.9
Nevada,2012,35.0
Nevada,2012,34.6
Nevada,2012,42.4
Nevada,2012,49.9
Nevada,2012,58.0
Nevada,2012,66.2
Nevada,2012,73.7
Nevada,2012,74.2
Nevada,2012,66.2
Nevada,2012,53.4
Nevada,2012,43.4
Nevada,2012,31.3
Nevada,2013,26.0
Nevada,2013,33.3
Nevada,2013,44.7
Nevada,2013,48.4
Nevada,2013,56.5
Nevada,2013,68.6
Nevada,2013,76.3
Nevada,2013,71.6
Nevada,2013,62.5
Nevada,2013,48.1
Nevada,2013,41.5
Nevada,2013,28.4
Nevada,2014,37.1
Nevada,2014,39.2
Nevada,2014,43.4
Nevada,2014,49.0
Nevada,2014,57.4
Nevada,2014,66.7
Nevada,2014,76.1
Nevada,2014,69.5
Nevada,2014,65.5
Nevada,2014,55.4
Nevada,2014,41.5
Nevada,2014,35.6
Nevada,2015,37.7
Nevada,2015,42.8
Nevada,2015,47.6
Nevada,2015,47.8
Nevada,2015,55.4
Nevada,2015,71.0
Nevada,2015,70.9
Nevada,2015,72.7
Nevada,2015,65.9
Nevada,2015,56.2
Nevada,2015,35.9
Nevada,2015,30.8
Nevada,2016,31.1
Nevada,2016,38.0
Nevada,2016,44.2
Nevada,2016,50.1
Nevada,2016,55.1
Nevada,2016,69.7
Nevada,2016,73.7
Nevada,2016,72.1
Nevada,2016,62.3
Nevada,2016,53.2
Nevada,2016,43.2
Nevada,2016,30.5
Nevada,2017,29.0
Nevada,2017,38.0
Nevada,2017,45.6
Nevada,2017,47.1
Nevada,2017,57.1
Nevada,2017,68.6
Nevada,2017,76.2
Nevada,2017,73.5
Nevada,2017,61.6
Nevada,2017,50.4
Nevada,2017,44.4
Nevada,2017,34.7
Nevada,2018,38.5
Nevada,2018,33.7
Nevada,2018,39.5
Nevada,2018,50.1
New Hampshire,1950,24.4
New Hampshire,1950,15.9
New Hampshire,1950,23.5
New Hampshire,1950,38.5
New Hampshire,1950,53.0
New Hampshire,1950,62.7
New Hampshire,1950,66.4
New Hampshire,1950,64.0
New Hampshire,1950,53.2
New Hampshire,1950,48.0
New Hampshire,1950,38.2
New Hampshire,1950,24.9
New Hampshire,1951,21.5
New Hampshire,1951,23.5
New Hampshire,1951,30.4
New Hampshire,1951,42.8
New Hampshire,1951,53.1
New Hampshire,1951,60.2
New Hampshire,1951,66.4
New Hampshire,1951,63.1
New Hampshire,1951,56.8
New Hampshire,1951,47.2
New Hampshire,1951,30.7
New Hampshire,1951,22.0
New Hampshire,1952,20.5
New Hampshire,1952,21.6
New Hampshire,1952,29.1
New Hampshire,1952,43.4
New Hampshire,1952,49.8
New Hampshire,1952,63.3
New Hampshire,1952,69.8
New Hampshire,1952,65.0
New Hampshire,1952,58.3
New Hampshire,1952,43.4
New Hampshire,1952,35.2
New Hampshire,1952,25.5
New Hampshire,1953,23.6
New Hampshire,1953,23.5
New Hampshire,1953,31.5
New Hampshire,1953,42.3
New Hampshire,1953,54.7
New Hampshire,1953,63.1
New Hampshire,1953,67.2
New Hampshire,1953,63.3
New Hampshire,1953,57.7
New Hampshire,1953,47.7
New Hampshire,1953,38.7
New Hampshire,1953,29.4
New Hampshire,1954,14.9
New Hampshire,1954,25.9
New Hampshire,1954,28.9
New Hampshire,1954,42.0
New Hampshire,1954,50.6
New Hampshire,1954,61.9
New Hampshire,1954,64.1
New Hampshire,1954,61.4
New Hampshire,1954,54.6
New Hampshire,1954,49.5
New Hampshire,1954,35.4
New Hampshire,1954,23.2
New Hampshire,1955,16.8
New Hampshire,1955,21.6
New Hampshire,1955,27.7
New Hampshire,1955,43.2
New Hampshire,1955,56.5
New Hampshire,1955,62.0
New Hampshire,1955,70.6
New Hampshire,1955,68.2
New Hampshire,1955,55.7
New Hampshire,1955,46.5
New Hampshire,1955,32.6
New Hampshire,1955,14.9
New Hampshire,1956,21.6
New Hampshire,1956,21.6
New Hampshire,1956,22.6
New Hampshire,1956,37.2
New Hampshire,1956,48.0
New Hampshire,1956,62.3
New Hampshire,1956,63.3
New Hampshire,1956,62.8
New Hampshire,1956,52.6
New Hampshire,1956,46.1
New Hampshire,1956,35.5
New Hampshire,1956,24.8
New Hampshire,1957,10.3
New Hampshire,1957,23.0
New Hampshire,1957,30.4
New Hampshire,1957,43.3
New Hampshire,1957,53.1
New Hampshire,1957,64.5
New Hampshire,1957,64.9
New Hampshire,1957,61.0
New Hampshire,1957,58.2
New Hampshire,1957,46.3
New Hampshire,1957,37.3
New Hampshire,1957,28.4
New Hampshire,1958,20.8
New Hampshire,1958,14.8
