state,year,tmin
New Mexico,1979,38.7
New Mexico,1979,23.4
New Mexico,1979,20.4
New Mexico,1980,24.5
New Mexico,1980,25.4
New Mexico,1980,26.9
New Mexico,1980,32.6
New Mexico,1980,42.4
New Mexico,1980,54.0
New Mexico,1980,60.1
New Mexico,1980,57.3
New Mexico,1980,51.2
New Mexico,1980,35.5
New Mexico,1980,25.6
New Mexico,1980,24.8
New Mexico,1981,22.5
New Mexico,1981,22.8
New Mexico,1981,29.4
New Mexico,1981,38.9
New Mexico,1981,44.8
New Mexico,1981,55.1
New Mexico,1981,59.6
New Mexico,1981,56.3
New Mexico,1981,50.7
New Mexico,1981,40.4
New Mexico,1981,29.5
New Mexico,1981,22.9
New Mexico,1982,20.7
New Mexico,1982,22.8
New Mexico,1982,30.0
New Mexico,1982,36.2
New Mexico,1982,43.1
New Mexico,1982,51.0
New Mexico,1982,58.4
New Mexico,1982,58.8
New Mexico,1982,52.0
New Mexico,1982,35.8
New Mexico,1982,28.8
New Mexico,1982,21.8
New Mexico,1983,21.2
New Mexico,1983,25.0
New Mexico,1983,30.3
New Mexico,1983,31.2
New Mexico,1983,40.4
New Mexico,1983,49.7
New Mexico,1983,57.7
New Mexico,1983,58.3
New Mexico,1983,53.1
New Mexico,1983,41.9
New Mexico,1983,30.2
New Mexico,1983,20.4
New Mexico,1984,18.6
New Mexico,1984,20.5
New Mexico,1984,27.0
New Mexico,1984,32.8
New Mexico,1984,47.2
New Mexico,1984,53.8
New Mexico,1984,57.9
New Mexico,1984,57.2
New Mexico,1984,49.4
New Mexico,1984,38.2
New Mexico,1984,28.6
New Mexico,1984,24.9
New Mexico,1985,20.0
New Mexico,1985,21.3
New Mexico,1985,31.2
New Mexico,1985,37.6
New Mexico,1985,45.3
New Mexico,1985,52.9
New Mexico,1985,57.1
New Mexico,1985,56.5
New Mexico,1985,48.3
New Mexico,1985,40.1
New Mexico,1985,29.9
New Mexico,1985,19.2
New Mexico,1986,22.5
New Mexico,1986,26.9
New Mexico,1986,31.7
New Mexico,1986,38.5
New Mexico,1986,44.1
New Mexico,1986,54.2
New Mexico,1986,57.3
New Mexico,1986,57.6
New Mexico,1986,49.0
New Mexico,1986,38.2
New Mexico,1986,28.9
New Mexico,1986,22.9
New Mexico,1987,18.5
New Mexico,1987,24.8
New Mexico,1987,26.3
New Mexico,1987,34.0
New Mexico,1987,44.0
New Mexico,1987,52.1
New Mexico,1987,55.8
New Mexico,1987,56.0
New Mexico,1987,47.7
New Mexico,1987,40.3
New Mexico,1987,27.1
New Mexico,1987,19.1
New Mexico,1988,17.8
New Mexico,1988,24.0
New Mexico,1988,25.8
New Mexico,1988,34.6
New Mexico,1988,43.3
New Mexico,1988,53.9
New Mexico,1988,57.7
New Mexico,1988,58.1
New Mexico,1988,47.5
New Mexico,1988,40.7
New Mexico,1988,28.4
New Mexico,1988,19.2
New Mexico,1989,19.4
New Mexico,1989,24.1
New Mexico,1989,31.1
New Mexico,1989,38.4
New Mexico,1989,46.3
New Mexico,1989,52.7
New Mexico,1989,58.4
New Mexico,1989,56.6
New Mexico,1989,48.8
New Mexico,1989,38.1
New Mexico,1989,27.3
New Mexico,1989,17.0
New Mexico,1990,18.2
New Mexico,1990,22.3
New Mexico,1990,30.8
New Mexico,1990,38.6
New Mexico,1990,43.9
New Mexico,1990,57.0
New Mexico,1990,57.9
New Mexico,1990,54.9
New Mexico,1990,52.9
New Mexico,1990,37.8
New Mexico,1990,29.5
New Mexico,1990,17.7
New Mexico,1991,20.1
New Mexico,1991,25.6
New Mexico,1991,28.4
New Mexico,1991,34.6
New Mexico,1991,43.7
New Mexico,1991,51.8
New Mexico,1991,57.4
New Mexico,1991,57.1
New Mexico,1991,49.5
New Mexico,1991,38.4
New Mexico,1991,27.2
New Mexico,1991,23.5
New Mexico,1992,19.3
New Mexico,1992,26.6
New Mexico,1992,30.4
New Mexico,1992,38.2
New Mexico,1992,46.0
New Mexico,1992,50.9
New Mexico,1992,56.4
New Mexico,1992,55.6
New Mexico,1992,49.2
New Mexico,1992,40.0
New Mexico,1992,23.6
New Mexico,1992,20.2
New Mexico,1993,25.6
New Mexico,1993,25.8
New Mexico,1993,29.4
New Mexico,1993,35.7
New Mexico,1993,44.3
New Mexico,1993,52.3
New Mexico,1993,58.6
New Mexico,1993,57.4
New Mexico,1993,47.6
New Mexico,1993,37.0
New Mexico,1993,25.0
New Mexico,1993,20.3
New Mexico,1994,19.0
New Mexico,1994,21.8
New Mexico,1994,30.6
New Mexico,1994,36.0
New Mexico,1994,45.8
New Mexico,1994,56.5
New Mexico,1994,58.6
New Mexico,1994,59.0
New Mexico,1994,50.4
New Mexico,1994,38.5
New Mexico,1994,29.0
New Mexico,1994,25.1
New Mexico,1995,23.4
New Mexico,1995,29.1
New Mexico,1995,31.0
New Mexico,1995,33.4
New Mexico,1995,43.2
New Mexico,1995,51.1
New Mexico,1995,56.4
New Mexico,1995,59.4
New Mexico,1995,50.8
New Mexico,1995,37.2
New Mexico,1995,30.6
New Mexico,1995,23.5
New Mexico,1996,20.7
New Mexico,1996,28.2
New Mexico,1996,26.7
New Mexico,1996,36.0
New Mexico,1996,48.5
New Mexico,1996,56.1
New Mexico,1996,60.1
New Mexico,1996,57.5
New Mexico,1996,48.6
New Mexico,1996,38.7
New Mexico,1996,29.2
New Mexico,1996,22.2
New Mexico,1997,20.6
New Mexico,1997,24.0
New Mexico,1997,29.9
New Mexico,1997,34.3
New Mexico,1997,46.1
New Mexico,1997,52.6
New Mexico,1997,57.7
New Mexico,1997,57.8
New Mexico,1997,54.2
New Mexico,1997,38.1
New Mexico,1997,27.7
New Mexico,1997,19.1
New Mexico,1998,23.1
New Mexico,1998,24.9
New Mexico,1998,28.4
New Mexico,1998,32.3
New Mexico,1998,43.8
New Mexico,1998,51.8
New Mexico,1998,60.1
New Mexico,1998,57.4
New Mexico,1998,53.4
New Mexico,1998,41.5
New Mexico,1998,31.4
New Mexico,1998,22.6
New Mexico,1999,24.1
New Mexico,1999,25.4
New Mexico,1999,30.9
New Mexico,1999,34.5
New Mexico,1999,44.0
New Mexico,1999,52.3
New Mexico,1999,59.2
New Mexico,1999,57.7
New Mexico,1999,50.0
New Mexico,1999,37.0
New Mexico,1999,29.3
New Mexico,1999,19.4
New Mexico,2000,23.3
New Mexico,2000,27.6
New Mexico,2000,30.1
New Mexico,2000,38.4
New Mexico,2000,47.9
New Mexico,2000,55.6
New Mexico,2000,59.4
New Mexico,2000,58.2
New Mexico,2000,51.1
New Mexico,2000,41.3
New Mexico,2000,24.6
New Mexico,2000,21.2
New Mexico,2001,19.1
New Mexico,2001,25.2
New Mexico,2001,30.3
New Mexico,2001,37.5
New Mexico,2001,46.5
New Mexico,2001,54.6
New Mexico,2001,60.5
New Mexico,2001,57.3
New Mexico,2001,50.7
New Mexico,2001,40.0
New Mexico,2001,32.2
New Mexico,2001,19.9
New Mexico,2002,21.7
New Mexico,2002,21.2
New Mexico,2002,26.0
New Mexico,2002,40.4
New Mexico,2002,44.6
New Mexico,2002,56.4
New Mexico,2002,59.3
New Mexico,2002,57.8
New Mexico,2002,51.4
New Mexico,2002,39.2
New Mexico,2002,28.5
New Mexico,2002,22.4
New Mexico,2003,24.5
New Mexico,2003,25.7
New Mexico,2003,29.9
New Mexico,2003,36.0
New Mexico,2003,46.0
New Mexico,2003,52.9
New Mexico,2003,60.5
New Mexico,2003,59.1
New Mexico,2003,50.7
New Mexico,2003,43.2
New Mexico,2003,30.7
New Mexico,2003,21.6
New Mexico,2004,23.3
New Mexico,2004,21.4
New Mexico,2004,34.8
New Mexico,2004,37.7
New Mexico,2004,46.0
New Mexico,2004,52.9
New Mexico,2004,57.3
New Mexico,2004,55.1
New Mexico,2004,49.2
New Mexico,2004,40.7
New Mexico,2004,29.7
New Mexico,2004,21.9
New Mexico,2005,27.4
New Mexico,2005,29.9
New Mexico,2005,29.3
New Mexico,2005,35.4
New Mexico,2005,45.9
New Mexico,2005,52.6
New Mexico,2005,58.6
New Mexico,2005,57.3
New Mexico,2005,52.3
New Mexico,2005,41.1
New Mexico,2005,28.4
New Mexico,2005,20.9
New Mexico,2006,21.6
New Mexico,2006,23.1
New Mexico,2006,30.6
New Mexico,2006,38.9
New Mexico,2006,47.6
New Mexico,2006,56.4
New Mexico,2006,60.9
New Mexico,2006,58.7
New Mexico,2006,47.4
New Mexico,2006,39.3
New Mexico,2006,28.9
New Mexico,2006,20.7
New Mexico,2007,18.8
New Mexico,2007,24.7
New Mexico,2007,31.3
New Mexico,2007,35.7
New Mexico,2007,45.3
New Mexico,2007,53.2
New Mexico,2007,58.6
New Mexico,2007,59.4
New Mexico,2007,52.6
New Mexico,2007,39.2
New Mexico,2007,29.8
New Mexico,2007,22.1
New Mexico,2008,18.5
New Mexico,2008,24.4
New Mexico,2008,28.0
New Mexico,2008,33.8
New Mexico,2008,43.4
New Mexico,2008,54.4
New Mexico,2008,59.1
New Mexico,2008,57.4
New Mexico,2008,49.2
New Mexico,2008,38.7
New Mexico,2008,28.7
New Mexico,2008,23.0
New Mexico,2009,22.0
New Mexico,2009,25.1
New Mexico,2009,31.2
New Mexico,2009,35.3
New Mexico,2009,47.9
New Mexico,2009,53.9
New Mexico,2009,59.7
New Mexico,2009,56.6
New Mexico,2009,49.4
New Mexico,2009,37.8
New Mexico,2009,29.0
New Mexico,2009,19.1
New Mexico,2010,19.8
New Mexico,2010,23.2
New Mexico,2010,28.0
New Mexico,2010,37.3
New Mexico,2010,43.0
New Mexico,2010,55.7
New Mexico,2010,60.0
New Mexico,2010,58.0
New Mexico,2010,52.7
New Mexico,2010,41.3
New Mexico,2010,25.7
New Mexico,2010,26.1
New Mexico,2011,17.9
New Mexico,2011,18.9
New Mexico,2011,31.6
New Mexico,2011,38.6
New Mexico,2011,42.4
New Mexico,2011,54.8
New Mexico,2011,61.6
New Mexico,2011,61.4
New Mexico,2011,51.6
New Mexico,2011,39.2
New Mexico,2011,29.1
New Mexico,2011,20.0
New Mexico,2012,23.8
New Mexico,2012,24.3
New Mexico,2012,30.4
New Mexico,2012,39.4
New Mexico,2012,46.6
New Mexico,2012,56.5
New Mexico,2012,60.4
New Mexico,2012,59.1
New Mexico,2012,51.1
New Mexico,2012,39.1
New Mexico,2012,29.7
New Mexico,2012,21.3
New Mexico,2013,17.6
New Mexico,2013,21.2
New Mexico,2013,29.8
New Mexico,2013,35.6
New Mexico,2013,44.7
New Mexico,2013,56.8
New Mexico,2013,60.0
New Mexico,2013,58.5
New Mexico,2013,53.0
New Mexico,2013,36.5
New Mexico,2013,29.2
New Mexico,2013,21.0
New Mexico,2014,20.0
New Mexico,2014,26.9
New Mexico,2014,29.7
New Mexico,2014,35.9
New Mexico,2014,43.7
New Mexico,2014,55.6
New Mexico,2014,60.3
New Mexico,2014,57.3
New Mexico,2014,54.2
New Mexico,2014,42.0
New Mexico,2014,27.4
New Mexico,2014,24.8
New Mexico,2015,23.4
New Mexico,2015,26.6
New Mexico,2015,32.5
New Mexico,2015,36.7
New Mexico,2015,43.8
New Mexico,2015,56.4
New Mexico,2015,59.6
New Mexico,2015,58.8
New Mexico,2015,54.3
New Mexico,2015,44.5
New Mexico,2015,29.0
New Mexico,2015,22.3
New Mexico,2016,21.1
New Mexico,2016,25.4
New Mexico,2016,31.4
New Mexico,2016,36.8
New Mexico,2016,43.7
New Mexico,2016,56.6
New Mexico,2016,60.8
New Mexico,2016,56.9
New Mexico,2016,51.9
New Mexico,2016,43.1
New Mexico,2016,33.3
New Mexico,2016,24.5
New Mexico,2017,25.2
New Mexico,2017,30.1
New Mexico,2017,33.7
New Mexico,2017,37.5
New Mexico,2017,43.8
New Mexico,2017,55.6
New Mexico,2017,60.2
New Mexico,2017,57.3
New Mexico,2017,51.7
New Mexico,2017,40.4
New Mexico,2017,34.0
New Mexico,2017,22.7
New Mexico,2018,20.1
New Mexico,2018,25.8
New Mexico,2018,31.3
New Mexico,2018,37.2
New York,1950,19.8
New York,1950,10.7
New York,1950,14.1
New York,1950,28.6
New York,1950,42.9
New York,1950,51.0
New York,1950,55.4
New York,1950,54.1
New York,1950,46.4
New York,1950,39.4
New York,1950,29.4
New York,1950,15.1
New York,1951,15.0
New York,1951,14.5
New York,1951,24.2
New York,1951,34.4
New York,1951,42.8
New York,1951,52.0
New York,1951,57.2
New York,1951,53.5
New York,1951,47.0
New York,1951,39.1
New York,1951,23.1
New York,1951,17.4
New York,1952,14.6
New York,1952,15.7
New York,1952,22.0
New York,1952,35.4
New York,1952,40.1
New York,1952,53.5
New York,1952,59.4
New York,1952,55.2
New York,1952,48.2
New York,1952,33.4
New York,1952,30.9
New York,1952,21.4
New York,1953,18.2
New York,1953,17.6
New York,1953,24.8
New York,1953,33.9
New York,1953,45.7
New York,1953,51.8
New York,1953,56.7
New York,1953,53.6
New York,1953,47.6
New York,1953,36.8
New York,1953,30.7
New York,1953,22.7
New York,1954,7.6
New York,1954,19.3
New York,1954,21.3
New York,1954,33.7
New York,1954,41.0
New York,1954,53.9
New York,1954,54.6
New York,1954,52.8
New York,1954,48.3
New York,1954,41.8
New York,1954,29.0
New York,1954,16.9
New York,1955,9.7
New York,1955,12.4
New York,1955,21.7
New York,1955,36.4
New York,1955,45.0
New York,1955,51.9
New York,1955,59.7
New York,1955,59.8
New York,1955,46.2
New York,1955,40.3
New York,1955,26.9
New York,1955,10.6
New York,1956,13.3
New York,1956,15.5
New York,1956,16.1
New York,1956,30.0
New York,1956,38.4
New York,1956,52.2
New York,1956,55.2
New York,1956,54.5
New York,1956,44.7
New York,1956,36.9
New York,1956,28.6
New York,1956,21.3
New York,1957,4.4
New York,1957,16.8
New York,1957,23.0
New York,1957,34.9
New York,1957,42.1
New York,1957,55.3
New York,1957,55.5
New York,1957,51.5
New York,1957,47.9
New York,1957,36.4
New York,1957,30.1
New York,1957,22.4
New York,1958,12.3
New York,1958,7.1
New York,1958,25.1
New York,1958,33.6
New York,1958,39.6
New York,1958,47.4
New York,1958,58.3
New York,1958,54.0
New York,1958,49.0
New York,1958,37.1
New York,1958,29.7
New York,1958,6.8
New York,1959,9.0
New York,1959,6.9
New York,1959,18.4
New York,1959,33.1
New York,1959,44.8
New York,1959,54.0
New York,1959,58.0
New York,1959,59.4
New York,1959,51.7
New York,1959,40.3
New York,1959,26.8
New York,1959,20.6
New York,1960,13.0
New York,1960,16.4
New York,1960,11.9
New York,1960,35.7
New York,1960,46.2
New York,1960,51.5
New York,1960,54.4
New York,1960,54.3
New York,1960,50.2
New York,1960,35.7
New York,1960,30.8
New York,1960,10.2
New York,1961,4.0
New York,1961,12.2
New York,1961,21.5
New York,1961,31.8
New York,1961,40.9
New York,1961,51.7
New York,1961,57.7
New York,1961,56.6
New York,1961,54.6
New York,1961,40.0
New York,1961,29.6
New York,1961,18.5
New York,1962,9.6
New York,1962,8.2
New York,1962,21.3
New York,1962,32.4
New York,1962,45.1
New York,1962,52.5
New York,1962,52.9
New York,1962,54.4
New York,1962,45.5
New York,1962,38.3
New York,1962,24.2
New York,1962,11.6
New York,1963,8.8
New York,1963,3.2
New York,1963,21.8
New York,1963,30.8
New York,1963,40.2
New York,1963,51.7
New York,1963,56.6
New York,1963,52.0
New York,1963,41.8
New York,1963,39.0
New York,1963,34.1
New York,1963,9.6
New York,1964,13.5
New York,1964,9.4
New York,1964,22.5
New York,1964,32.1
New York,1964,44.7
New York,1964,50.2
New York,1964,58.6
New York,1964,51.0
New York,1964,45.8
New York,1964,34.1
New York,1964,29.6
New York,1964,17.9
New York,1965,7.5
New York,1965,10.8
New York,1965,19.5
New York,1965,28.8
New York,1965,43.7
New York,1965,49.2
New York,1965,52.4
New York,1965,54.7
New York,1965,50.1
New York,1965,35.8
New York,1965,27.2
New York,1965,22.0
New York,1966,9.3
New York,1966,11.8
New York,1966,22.7
New York,1966,30.4
New York,1966,38.6
New York,1966,51.1
New York,1966,56.0
New York,1966,54.8
New York,1966,45.7
New York,1966,35.4
New York,1966,31.0
New York,1966,18.1
New York,1967,18.0
New York,1967,5.5
New York,1967,17.9
New York,1967,31.6
New York,1967,36.5
New York,1967,54.9
New York,1967,57.6
New York,1967,55.2
New York,1967,45.6
New York,1967,38.6
New York,1967,25.2
New York,1967,19.6
New York,1968,4.3
New York,1968,6.8
New York,1968,23.0
New York,1968,34.1
New York,1968,40.8
New York,1968,52.2
New York,1968,57.1
New York,1968,54.2
New York,1968,49.8
New York,1968,40.3
New York,1968,28.5
New York,1968,13.7
New York,1969,11.2
New York,1969,13.2
New York,1969,19.4
New York,1969,32.8
New York,1969,41.4
New York,1969,52.1
New York,1969,56.9
New York,1969,56.3
New York,1969,49.0
New York,1969,36.4
New York,1969,29.7
New York,1969,13.7
New York,1970,0.6
New York,1970,9.6
New York,1970,19.3
New York,1970,32.2
New York,1970,44.6
New York,1970,51.2
New York,1970,57.7
New York,1970,55.2
New York,1970,50.2
New York,1970,41.6
New York,1970,32.1
New York,1970,14.3
New York,1971,4.9
New York,1971,14.2
New York,1971,18.4
New York,1971,28.2
New York,1971,41.0
New York,1971,52.2
New York,1971,54.8
New York,1971,53.6
New York,1971,53.2
New York,1971,43.7
New York,1971,27.3
New York,1971,19.6
New York,1972,12.4
New York,1972,7.8
New York,1972,17.6
New York,1972,27.1
New York,1972,44.2
New York,1972,51.8
New York,1972,58.2
New York,1972,54.1
New York,1972,48.4
New York,1972,33.3
New York,1972,26.6
New York,1972,19.6
New York,1973,15.0
New York,1973,8.0
New York,1973,29.5
New York,1973,35.3
New York,1973,42.5
New York,1973,55.4
New York,1973,57.8
New York,1973,59.1
New York,1973,47.8
New York,1973,39.2
New York,1973,30.2
New York,1973,18.8
New York,1974,14.0
New York,1974,8.6
New York,1974,20.7
New York,1974,33.8
New York,1974,40.8
New York,1974,52.0
New York,1974,56.3
New York,1974,55.4
New York,1974,46.4
New York,1974,32.2
New York,1974,29.0
New York,1974,21.5
New York,1975,15.6
New York,1975,15.8
New York,1975,19.2
New York,1975,27.0
New York,1975,47.0
New York,1975,53.8
New York,1975,58.5
New York,1975,56.0
New York,1975,46.4
New York,1975,40.3
New York,1975,33.7
New York,1975,15.2
New York,1976,3.1
New York,1976,16.5
New York,1976,22.8
New York,1976,34.1
New York,1976,41.0
New York,1976,55.0
New York,1976,55.7
New York,1976,53.9
New York,1976,45.8
New York,1976,34.1
New York,1976,24.2
New York,1976,8.4
New York,1977,2.4
New York,1977,13.2
New York,1977,26.8
New York,1977,32.8
New York,1977,43.6
New York,1977,50.3
New York,1977,57.2
New York,1977,55.2
New York,1977,50.9
New York,1977,36.3
New York,1977,32.5
New York,1977,15.9
New York,1978,9.1
New York,1978,2.5
New York,1978,16.7
New York,1978,29.6
New York,1978,44.4
New York,1978,50.8
New York,1978,55.6
New York,1978,56.9
New York,1978,45.0
New York,1978,35.6
New York,1978,26.9
New York,1978,17.7
New York,1979,11.2
New York,1979,1.1
New York,1979,25.4
New York,1979,32.6
New York,1979,44.9
New York,1979,50.6
New York,1979,57.1
New York,1979,55.4
New York,1979,46.7
New York,1979,39.4
New York,1979,32.8
New York,1979,21.2
New York,1980,13.6
New York,1980,8.5
New York,1980,20.0
New York,1980,33.8
New York,1980,43.5
New York,1980,48.5
New York,1980,57.5
New York,1980,58.8
New York,1980,48.3
New York,1980,35.5
New York,1980,25.6
New York,1980,8.3
New York,1981,1.8
New York,1981,19.6
New York,1981,22.7
New York,1981,35.0
New York,1981,42.5
New York,1981,52.9
New York,1981,58.0
New York,1981,54.9
New York,1981,49.0
New York,1981,34.6
New York,1981,28.5
New York,1981,19.0
New York,1982,1.9
New York,1982,12.2
New York,1982,19.4
New York,1982,28.8
New York,1982,45.1
New York,1982,50.8
New York,1982,56.0
New York,1982,51.9
New York,1982,48.4
New York,1982,37.1
New York,1982,31.8
New York,1982,23.3
New York,1983,14.0
New York,1983,15.5
New York,1983,26.0
New York,1983,33.0
New York,1983,41.2
New York,1983,51.7
New York,1983,57.5
New York,1983,56.8
New York,1983,48.9
New York,1983,38.1
New York,1983,29.7
New York,1983,14.5
New York,1984,7.8
New York,1984,21.3
New York,1984,14.7
New York,1984,34.1
New York,1984,41.2
New York,1984,52.7
New York,1984,56.6
New York,1984,58.3
New York,1984,45.4
New York,1984,40.6
New York,1984,27.7
New York,1984,23.6
New York,1985,7.9
New York,1985,13.9
New York,1985,22.2
New York,1985,34.5
New York,1985,44.1
New York,1985,49.2
New York,1985,55.5
New York,1985,54.6
New York,1985,49.9
New York,1985,38.3
New York,1985,32.1
New York,1985,15.0
New York,1986,12.0
New York,1986,12.3
New York,1986,23.5
New York,1986,35.5
New York,1986,46.3
New York,1986,50.3
New York,1986,57.8
New York,1986,54.1
New York,1986,47.8
New York,1986,37.8
New York,1986,26.4
New York,1986,21.8
New York,1987,11.9
New York,1987,7.9
New York,1987,23.6
New York,1987,36.9
New York,1987,44.2
New York,1987,54.4
New York,1987,59.4
New York,1987,53.8
New York,1987,49.8
New York,1987,34.5
New York,1987,28.7
New York,1987,22.8
New York,1988,9.5
New York,1988,11.5
New York,1988,20.6
New York,1988,33.4
New York,1988,44.9
New York,1988,48.6
New York,1988,59.5
New York,1988,58.0
New York,1988,46.2
New York,1988,35.1
New York,1988,31.0
New York,1988,15.3
New York,1989,16.3
New York,1989,12.0
New York,1989,19.7
New York,1989,29.8
New York,1989,44.4
New York,1989,54.8
New York,1989,56.9
New York,1989,55.0
New York,1989,48.8
New York,1989,38.2
New York,1989,27.1
New York,1989,1.4
New York,1990,22.6
New York,1990,16.1
New York,1990,23.6
New York,1990,35.4
New York,1990,41.5
New York,1990,53.1
New York,1990,57.6
New York,1990,57.1
New York,1990,47.9
New York,1990,40.8
New York,1990,30.3
New York,1990,22.1
New York,1991,12.3
New York,1991,18.5
New York,1991,25.8
New York,1991,36.9
New York,1991,47.8
New York,1991,53.1
New York,1991,57.0
New York,1991,57.6
New York,1991,45.8
New York,1991,39.0
New York,1991,29.1
New York,1991,18.7
New York,1992,13.5
New York,1992,15.1
New York,1992,17.6
New York,1992,31.8
New York,1992,42.0
New York,1992,49.8
New York,1992,55.0
New York,1992,53.9
New York,1992,47.9
New York,1992,34.2
New York,1992,29.5
New York,1992,19.3
New York,1993,16.5
New York,1993,3.4
New York,1993,17.5
New York,1993,33.8
New York,1993,43.0
New York,1993,51.2
New York,1993,58.6
New York,1993,56.7
New York,1993,48.0
New York,1993,35.3
New York,1993,27.8
New York,1993,16.7
New York,1994,0.1
New York,1994,6.4
New York,1994,20.1
New York,1994,33.4
New York,1994,40.6
New York,1994,54.5
New York,1994,60.1
New York,1994,54.3
New York,1994,48.6
New York,1994,36.8
New York,1994,32.0
New York,1994,21.6
New York,1995,20.1
New York,1995,8.4
New York,1995,24.8
New York,1995,29.1
New York,1995,42.7
New York,1995,53.6
New York,1995,59.9
New York,1995,56.6
New York,1995,45.1
New York,1995,41.6
New York,1995,25.8
New York,1995,14.0
New York,1996,9.1
New York,1996,13.2
New York,1996,17.3
New York,1996,31.6
New York,1996,41.7
New York,1996,55.2
New York,1996,56.4
New York,1996,56.4
